listingId,title,sourceUrl,uscehubScreenshotPath,officialSourceScreenshotPath,applicationScreenshotPath,jsonSidecarPath,verdict,recommendedAction,capturedAt,errorIfAny
cmn21136u0056sb11aydkbtjz,"Indiana University Health","https://medicine.iu.edu/gme",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21136u0056sb11aydkbtjz-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21136u0056sb11aydkbtjz-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21136u0056sb11aydkbtjz-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.634Z,
cmn2115f200aisb110lqohi4y,"Ochsner Health System","https://www.ochsner.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115f200aisb110lqohi4y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115f200aisb110lqohi4y-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115f200aisb110lqohi4y-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.639Z,
cmn2115dj00aesb115q0wh0yc,"Baptist Health South Florida","https://baptisthealth.net/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115dj00aesb115q0wh0yc-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2115dj00aesb115q0wh0yc-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2115dj00aesb115q0wh0yc-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.640Z,
cmn21150f009ksb11e35rot4t,"Richmond University Medical Center","https://www.rumcsi.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21150f009ksb11e35rot4t-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21150f009ksb11e35rot4t-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21150f009ksb11e35rot4t-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.640Z,
cmn2114zu009isb116spgam3g,"Wyckoff Heights Medical Center","https://www.wyckoffhospital.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114zu009isb116spgam3g-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114zu009isb116spgam3g-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114zu009isb116spgam3g-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.641Z,
cmn2114x0009asb11vqhrdugf,"Jamaica Hospital Medical Center","https://www.jamaicahospital.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114x0009asb11vqhrdugf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn2114x0009asb11vqhrdugf-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn2114x0009asb11vqhrdugf-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.642Z,
cmo34f4bp001d1nxxvqahi0gb,"UNC Chapel Hill Visiting Student Program","https://www.med.unc.edu/ome/studentaffairs/visiting-student-program/program-requirements/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4bp001d1nxxvqahi0gb-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4bp001d1nxxvqahi0gb-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4bp001d1nxxvqahi0gb-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.643Z,
cmn211516009msb111n1uwpre,"Jersey City Medical Center","https://www.rwjbh.org/jersey-city-medical-center/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211516009msb111n1uwpre-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn211516009msb111n1uwpre-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn211516009msb111n1uwpre-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.644Z,
cmn21153a009ssb11aleu4i2b,"Abington Hospital — Jefferson Health","https://www.jeffersonhealth.org/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21153a009ssb11aleu4i2b-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmn21153a009ssb11aleu4i2b-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmn21153a009ssb11aleu4i2b-20260502.json,GENERIC_HOMEPAGE,NEEDS_BETTER_SOURCE,2026-05-02T03:35:56.645Z,
cmo34f3zf000x1nxxc704757w,"Henry Ford Health Visiting Medical Student Electives","https://www.henryford.com/hcp/med-ed/ugme/students/visiting-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3zf000x1nxxc704757w-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3zf000x1nxxc704757w-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3zf000x1nxxc704757w-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.645Z,
cmo3386pc002v1ny92dflv0b9,"Texas Tech HSC Internal Medicine IMG Observership","https://www.ttuhsc.edu/medicine/internal/observership/observership.aspx",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386pc002v1ny92dflv0b9-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386pc002v1ny92dflv0b9-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386pc002v1ny92dflv0b9-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.648Z,
cmo3385yw001v1ny9ibvbnki5,"University of Kentucky Neurology Observership","https://medicine.uky.edu/departments/neurology/observerships-and-shadowing",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385yw001v1ny9ibvbnki5-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3385yw001v1ny9ibvbnki5-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3385yw001v1ny9ibvbnki5-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.651Z,
cmo3386ez002h1ny9yiriql6d,"CHOP International Observership Program","https://www.chop.edu/services/international-observership-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386ez002h1ny9yiriql6d-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386ez002h1ny9yiriql6d-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386ez002h1ny9yiriql6d-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.652Z,
cmo34f4uc00211nxxekoi2e8e,"Cedars-Sinai Pre-Med Volunteer Shadowing Program","https://www.cedars-sinai.org/volunteer-services/pre-med.html",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4uc00211nxxekoi2e8e-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4uc00211nxxekoi2e8e-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4uc00211nxxekoi2e8e-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.653Z,
cmo34f4sq001z1nxxbwazydug,"OU Health College of Medicine Visiting Student Program","https://medicine.ouhsc.edu/current-learners/md-program-okc/vslo-and-visiting-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4sq001z1nxxbwazydug-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4sq001z1nxxbwazydug-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4sq001z1nxxbwazydug-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.654Z,
cmo34f4pf001v1nxx6b1x1i60,"UTHSC Memphis Visiting Medicine Students Program","https://www.uthsc.edu/medicine/visiting-students.php",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4pf001v1nxx6b1x1i60-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4pf001v1nxx6b1x1i60-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4pf001v1nxx6b1x1i60-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.657Z,
cmo34f4nt001t1nxxd5adsmg1,"U Utah Spencer Fox Eccles Visiting Student Program","https://medicine.utah.edu/students/visiting",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4nt001t1nxxd5adsmg1-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4nt001t1nxxd5adsmg1-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4nt001t1nxxd5adsmg1-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.663Z,
cmo34f4m9001r1nxxaili4bwg,"UC San Diego Visiting Senior Medical Student Program","https://medschool.ucsd.edu/education/md-combined/curriculum/visiting-4th-year-students/index.html",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4m9001r1nxxaili4bwg-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4m9001r1nxxaili4bwg-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4m9001r1nxxaili4bwg-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.665Z,
cmo34f4kr001p1nxxwzkgvggk,"UNM School of Medicine Visiting Student Program","https://hsc.unm.edu/medicine/education/md/student-affairs/visiting-medical-students/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4kr001p1nxxwzkgvggk-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4kr001p1nxxwzkgvggk-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4kr001p1nxxwzkgvggk-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.665Z,
cmo34f4hx001l1nxx2oizozk4,"OHSU Visiting Student Rotations","https://www.ohsu.edu/school-of-medicine/md-program/visiting-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4hx001l1nxx2oizozk4-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4hx001l1nxx2oizozk4-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4hx001l1nxx2oizozk4-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.666Z,
cmo34f4gh001j1nxx3hlp2elt,"CU Anschutz Extern Visiting Student Program","https://medschool.cuanschutz.edu/education/current-students/support-for-students/extern-visiting-student",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4gh001j1nxx3hlp2elt-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4gh001j1nxx3hlp2elt-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4gh001j1nxx3hlp2elt-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.666Z,
cmo34f4a9001b1nxx7z6m9qck,"Wake Forest Visiting Medical Student Program","https://school.wakehealth.edu/education-and-training/md-program/visiting-medical-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4a9001b1nxx7z6m9qck-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f4a9001b1nxx7z6m9qck-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f4a9001b1nxx7z6m9qck-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.669Z,
cmo34f48p00191nxxa638xyp8,"Stanford Visiting Clerkship Program","https://med.stanford.edu/visiting-clerkships/visitingclerkships.html",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f48p00191nxxa638xyp8-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f48p00191nxxa638xyp8-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f48p00191nxxa638xyp8-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.673Z,
cmo34f47700171nxxp8wwl771,"UAB Heersink Visiting Student VSLO Program","https://www.uab.edu/medicine/home/current-students/scheduling/away-electives",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f47700171nxxp8wwl771-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f47700171nxxp8wwl771-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f47700171nxxp8wwl771-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.675Z,
cmo34f45p00151nxxoycjv68y,"Duke Visiting Student Electives","https://medschool.duke.edu/education/health-professions-education-programs/student-services/office-registrar/visiting-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f45p00151nxxoycjv68y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f45p00151nxxoycjv68y-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f45p00151nxxoycjv68y-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.675Z,
cmo34f44700131nxxskn5dalj,"Vanderbilt Visiting Medical Student Program","https://medschool.vanderbilt.edu/md-admissions/visiting-students/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f44700131nxxskn5dalj-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f44700131nxxskn5dalj-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f44700131nxxskn5dalj-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.676Z,
cmo34f411000z1nxxrwp250gf,"NIH Medical Student Summer Opportunities to Advance Research (M-SOAR)","https://www.training.nih.gov/research-training/grads/summer-internship-program-sip/m-soar/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f411000z1nxxrwp250gf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f411000z1nxxrwp250gf-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f411000z1nxxrwp250gf-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.677Z,
cmo34f3xw000v1nxxpufo9qjo,"University of Iowa Carver College of Medicine Visiting Students","https://md.medicine.uiowa.edu/student-and-program-resources/visiting-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3xw000v1nxxpufo9qjo-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3xw000v1nxxpufo9qjo-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3xw000v1nxxpufo9qjo-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.678Z,
cmo34f3ut000r1nxxih2be7f5,"Washington University St. Louis Visiting Medical Student Electives","https://md.wustl.edu/academics/visiting-students/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3ut000r1nxxih2be7f5-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3ut000r1nxxih2be7f5-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3ut000r1nxxih2be7f5-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.679Z,
cmo34f3rq000n1nxxjk4wylyd,"Northwestern Feinberg Visiting Students Program","https://www.feinberg.northwestern.edu/md-education/visiting-students/index.html",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3rq000n1nxxjk4wylyd-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3rq000n1nxxjk4wylyd-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3rq000n1nxxjk4wylyd-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.681Z,
cmo34f3q3000l1nxxv4eup51y,"University of Pittsburgh Visiting Medical Student Program","https://www.medstudentaffairs.pitt.edu/visiting-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3q3000l1nxxv4eup51y-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3q3000l1nxxv4eup51y-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3q3000l1nxxv4eup51y-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.681Z,
cmo34f3og000j1nxxkiw66iml,"University of Michigan Visiting Medical Student Program","https://medschool.umich.edu/programs-admissions/visiting-md-students",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3og000j1nxxkiw66iml-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3og000j1nxxkiw66iml-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3og000j1nxxkiw66iml-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.687Z,
cmo34f3mz000h1nxxas85c5rw,"Mayo Clinic Visiting Medical Student Clerkship","https://college.mayo.edu/academics/visiting-medical-student-clerkships/application-process/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3mz000h1nxxas85c5rw-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3mz000h1nxxas85c5rw-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3mz000h1nxxas85c5rw-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.688Z,
cmo34f3gw00091nxxsafrpxab,"Harvard Visiting Clerkship Scholars Program (VCSP)","https://occe.hms.harvard.edu/paths-opportunity/visiting-clerkship-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3gw00091nxxsafrpxab-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3gw00091nxxsafrpxab-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3gw00091nxxsafrpxab-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.695Z,
cmo34f3fe00071nxxtgp8zt29,"Mass General Brigham Emergency Medicine Clerkship (HMS)","https://haemr.org/visiting-students/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3fe00071nxxtgp8zt29-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3fe00071nxxtgp8zt29-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3fe00071nxxtgp8zt29-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.700Z,
cmo34f3du00051nxx50q3y8h6,"Harvard Medical School Visiting Students Program","https://hms.harvard.edu/departments/office-registrar/visiting-students-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3du00051nxx50q3y8h6-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3du00051nxx50q3y8h6-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3du00051nxx50q3y8h6-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.703Z,
cmo34f3c800031nxxnx78ooru,"Yale Visiting International Student Elective Program","https://medicine.yale.edu/md-program/visiting-students/international/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3c800031nxxnx78ooru-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f3c800031nxxnx78ooru-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f3c800031nxxnx78ooru-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.704Z,
cmo34f39e00011nxx957icy6t,"Johns Hopkins Visiting Medical Student Clerkship","https://www.hopkinsmedicine.org/som/offices/registrars/visiting-md",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f39e00011nxx957icy6t-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo34f39e00011nxx957icy6t-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo34f39e00011nxx957icy6t-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.704Z,
cmo3386xy00371ny93hmww5rk,"UW DLMP Global Observership (Pathology)","https://dlmp.uw.edu/education/global-observership",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386xy00371ny93hmww5rk-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386xy00371ny93hmww5rk-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386xy00371ny93hmww5rk-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.705Z,
cmo3386wi00351ny94kwf2o4t,"Panamerican Trauma / VCU International Observership","https://www.panamtrauma.org/International-Observership-Program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386wi00351ny94kwf2o4t-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386wi00351ny94kwf2o4t-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386wi00351ny94kwf2o4t-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.706Z,
cmo3386qs002x1ny9aa6w1ub0,"MD Anderson Cancer Center Observer Program","https://www.mdanderson.org/education-training/outreach-programs/observer-programs.html",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386qs002x1ny9aa6w1ub0-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386qs002x1ny9aa6w1ub0-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386qs002x1ny9aa6w1ub0-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.707Z,
cmo3386nu002t1ny9gfh312th,"Trinity Health Nazareth Clinical Observership Program","https://www.trinityhealthma.org/healthcare-professionals/gme/nazareth/clinical-observership-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386nu002t1ny9gfh312th-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386nu002t1ny9gfh312th-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386nu002t1ny9gfh312th-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.708Z,
cmo3386mb002r1ny9nugcfgsb,"Trinity Health St. Mary Clinical Observership Program","https://www.trinityhealthma.org/healthcare-professionals/gme/st-mary/clinical-observership-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386mb002r1ny9nugcfgsb-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386mb002r1ny9nugcfgsb-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386mb002r1ny9nugcfgsb-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.708Z,
cmo3386kw002p1ny9qwtup7hf,"Thomas Jefferson University Clinical Observerships","https://www.jefferson.edu/international-services/visa-categories/short-term-visitors/clinical-observerships.html",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386kw002p1ny9qwtup7hf-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386kw002p1ny9qwtup7hf-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386kw002p1ny9qwtup7hf-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.709Z,
cmo3386hw002l1ny9kse61pal,"Penn Radiology Visiting Observers Program","https://www3.pennmedicine.org/departments-and-centers/department-of-radiology/education-and-training/visiting-observers-program",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386hw002l1ny9kse61pal-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386hw002l1ny9kse61pal-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386hw002l1ny9kse61pal-20260502.json,PATH_HINTS_PROGRAM,KEEP_SOURCE,2026-05-02T03:35:56.709Z,
cmo3386gf002j1ny9aryqa9ie,"Penn ENT International Visiting Physician Program","https://oto.med.upenn.edu/education/international-visiting-physician-program/",docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386gf002j1ny9aryqa9ie-20260502.png,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/official-sources/cmo3386gf002j1ny9aryqa9ie-20260502.png,,docs/platform-v2/local/screenshots/p96-existing-listings/full-304/uscehub-listings/cmo3386gf002j1ny9aryqa9ie-20260502.json,DEEP_PATH_NO_HINT,MANUAL_REVIEW,2026-05-02T03:35:56.711Z,
